,box_loss,object_loss,no_object_loss,class_loss,total_loss
0,0.137430801987648,0.03832969069480896,0.7246745824813843,2.3994140625,11.058797836303711
1,0.09828836470842361,0.12178521603345871,0.23108583688735962,0.9769558310508728,4.392482757568359
2,0.1170637309551239,0.09167736768722534,0.16805587708950043,0.7244915962219238,3.667365074157715
3,0.07917942851781845,0.30928370356559753,0.0209091417491436,0.965087890625,2.2752573490142822
4,0.07295309007167816,0.1921333372592926,0.03983188420534134,0.8294769525527954,2.1494598388671875
5,0.10991472750902176,0.10257931798696518,0.05497358366847038,0.490026593208313,2.2414889335632324
6,0.08010449260473251,0.14886246621608734,0.05668835714459419,0.8215874433517456,2.338378429412842
7,0.07152756303548813,0.19895456731319427,0.013498742133378983,0.48579204082489014,1.535009741783142
8,0.06764311343431473,0.1708947718143463,0.024746885523200035,0.46886146068573,1.563656210899353
9,0.09076577425003052,0.10251647233963013,0.03481860086321831,0.3047705888748169,1.6631308794021606
10,0.05993780493736267,0.1984722912311554,0.008872372098267078,0.28100234270095825,1.1675764322280884
11,0.05796109139919281,0.15085338056087494,0.014057082124054432,0.44887644052505493,1.3199115991592407
12,0.08079569786787033,0.11044122278690338,0.021506458520889282,0.42810964584350586,1.5615724325180054
13,0.10240143537521362,0.11470869183540344,0.023831041529774666,0.6637313365936279,2.040764808654785
14,0.07105300575494766,0.2529790699481964,0.008704830892384052,0.13101507723331451,1.181572437286377
15,0.05617530271410942,0.19456559419631958,0.01266469620168209,0.6251803040504456,1.508145809173584
16,0.0872146338224411,0.09904807806015015,0.017759181559085846,0.34976163506507874,1.498547911643982
17,0.05434265732765198,0.21162749826908112,0.006271545775234699,0.34007251262664795,1.1578420400619507
18,0.058377593755722046,0.16242052614688873,0.010923181660473347,0.5909704566001892,1.4463987350463867
19,0.07362829148769379,0.09233668446540833,0.012537202797830105,0.3350699245929718,1.2890615463256836
20,0.056031424552202225,0.06913821399211884,0.012377931736409664,0.10403285175561905,0.8572646379470825
